Reward,Length,t,Episode,Loss
-445.61703,200,2.714454,1,0.16747918725013733
-651.26184,200,2.714454,2,0.16747918725013733
-380.92712,200,5.127808,3,0.11344704031944275
-765.8674,200,5.127808,4,0.11344704031944275
-669.6294,200,7.558478,5,0.0710706114768982
-548.399,200,7.558478,6,0.0710706114768982
-461.21103,200,9.986438,7,0.06124107539653778
-912.24194,200,9.986438,8,0.06124107539653778
-870.7712,200,12.254921,9,0.06402110308408737
-505.96988,200,12.254921,10,0.06402110308408737
-657.1541,200,14.839325,11,0.08768588304519653
-594.02155,200,14.839325,12,0.08768588304519653
-869.44147,200,17.632503,13,0.10200922191143036
-466.7997,200,17.632503,14,0.10200922191143036
-473.0178,200,19.937528,15,0.09081198275089264
-787.0137,200,19.937528,16,0.09081198275089264
-501.574,200,22.2535,17,0.09395899623632431
-512.3352,200,22.2535,18,0.09395899623632431
-496.91962,200,24.39611,19,0.11334608495235443
-496.09296,200,24.39611,20,0.11334608495235443
-209.89369,200,26.723779,21,0.11355344951152802
-368.53998,200,26.723779,22,0.11355344951152802
-248.95955,200,28.968719,23,0.09000638872385025
-341.65024,200,28.968719,24,0.09000638872385025
-309.35678,200,31.418645,25,0.12801533937454224
84.03319,200,31.418645,26,0.12801533937454224
89.81118,200,33.839277,27,0.14630194008350372
-6.9248366,200,33.846216,28,0.14630194008350372
190.88802,200,36.29183,29,0.18355122208595276
-243.41502,200,36.29183,30,0.18355122208595276
300.75885,200,38.818266,31,0.22211506962776184
78.27432,200,38.819266,32,0.22211506962776184
293.71072,200,41.154748,33,0.2109050154685974
209.45181,200,41.154748,34,0.2109050154685974
216.7772,200,43.384155,35,0.1925104260444641
397.84485,200,43.384155,36,0.1925104260444641
294.0928,200,45.86205,37,0.18023277819156647
140.25792,200,45.86205,38,0.18023277819156647
221.73407,200,48.191391,39,0.30444198846817017
298.11716,200,48.191391,40,0.30444198846817017
201.80627,200,50.663506,41,0.35248491168022156
396.79016,200,50.663506,42,0.35248491168022156
298.0552,200,53.027009,43,0.4587792158126831
206.68413,200,53.027009,44,0.4587792158126831
296.5686,200,55.555434,45,0.31655973196029663
397.78342,200,55.555434,46,0.31655973196029663
307.1559,200,57.944652,47,0.5709429979324341
305.32736,200,57.944652,48,0.5709429979324341
397.49655,200,60.521857,49,0.3254833221435547
216.24615,200,60.521857,50,0.3254833221435547
304.3454,200,62.942738,51,0.6768074035644531
297.26627,200,62.942738,52,0.6768074035644531
299.89346,200,65.230381,53,0.7006709575653076
297.552,200,65.230381,54,0.7006709575653076
301.074,200,67.625927,55,0.45458877086639404
304.03775,200,67.625927,56,0.45458877086639404
306.26865,200,70.015671,57,0.7272368669509888
203.71666,200,70.015671,58,0.7272368669509888
305.86053,200,72.453817,59,1.3660496473312378
305.12317,200,72.453817,60,1.3660496473312378
207.76163,200,75.11671,61,1.1069071292877197
398.11865,200,75.11671,62,1.1069071292877197
304.6606,200,77.25189,63,0.686309814453125
309.62268,200,77.25189,64,0.686309814453125
302.81534,200,79.519248,65,0.9602587223052979
309.95383,200,79.519248,66,0.9602587223052979
301.75986,200,81.834514,67,1.0531952381134033
298.52963,200,81.834514,68,1.0531952381134033
297.28253,200,84.186995,69,1.4702138900756836
396.83527,200,84.186995,70,1.4702138900756836
202.5302,200,86.573652,71,0.5805675983428955
300.6779,200,86.573652,72,0.5805675983428955
301.61322,200,88.971044,73,1.124501347541809
219.39465,200,88.971044,74,1.124501347541809
305.21103,200,91.586716,75,0.8792415857315063
306.67813,200,91.586716,76,0.8792415857315063
195.88687,200,94.210569,77,1.1442477703094482
306.95587,200,94.210569,78,1.1442477703094482
310.19724,200,96.645674,79,2.102621078491211
129.36226,200,96.645674,80,2.102621078491211
125.49975,200,99.034073,81,0.8886915445327759
308.49567,200,99.034073,82,0.8886915445327759
295.61417,200,101.303919,83,0.9085126519203186
397.0871,200,101.303919,84,0.9085126519203186
307.79358,200,103.764653,85,1.1804884672164917
305.066,200,103.764653,86,1.1804884672164917
305.47058,200,106.296195,87,0.6262692213058472
298.95206,200,106.296195,88,0.6262692213058472
204.0375,200,108.841601,89,1.2717247009277344
304.62738,200,108.842601,90,1.2717247009277344
306.4838,200,111.562526,91,0.9161220788955688
310.1652,200,111.562526,92,0.9161220788955688
305.38348,200,114.137405,93,0.8523402810096741
199.22533,200,114.137405,94,0.8523402810096741
298.50885,200,116.598069,95,1.115240454673767
305.5629,200,116.598069,96,1.115240454673767
308.04623,200,119.01545,97,1.2655885219573975
216.62999,200,119.01545,98,1.2655885219573975
305.8004,200,121.414329,99,1.2598211765289307
212.34091,200,121.415328,100,1.2598211765289307
305.2031,200,123.713029,101,1.0979671478271484
225.95047,200,123.713029,102,1.0979671478271484
148.58298,200,125.792153,103,1.0876656770706177
309.22388,200,125.792153,104,1.0876656770706177
211.03651,200,128.171624,105,0.6554441452026367
213.5044,200,128.171624,106,0.6554441452026367
301.15555,200,130.750337,107,0.7651025652885437
204.0421,200,130.750337,108,0.7651025652885437
303.9436,200,133.241791,109,0.8624175786972046
303.19882,200,133.241791,110,0.8624175786972046
305.41537,200,135.755091,111,0.7672586441040039
310.72162,200,135.755091,112,0.7672586441040039
306.59998,200,137.827288,113,0.9779123663902283
309.3306,200,137.827288,114,0.9779123663902283
397.4307,200,139.938293,115,0.8280917406082153
209.71889,200,139.938293,116,0.8280917406082153
298.29257,200,142.26758,117,0.9485505223274231
220.23541,200,142.26758,118,0.9485505223274231
209.1518,200,144.592226,119,0.6578998565673828
224.14235,200,144.592226,120,0.6578998565673828
202.40169,200,146.85579,121,0.621514081954956
302.90305,200,146.85579,122,0.621514081954956
302.2996,200,148.915522,123,1.402935266494751
396.43744,200,148.915522,124,1.402935266494751
300.8265,200,151.408045,125,1.0422240495681763
306.9319,200,151.408045,126,1.0422240495681763
297.52808,200,153.682574,127,0.9702123403549194
304.6118,200,153.682574,128,0.9702123403549194
212.84798,200,155.854721,129,0.5790544748306274
123.91119,200,155.855721,130,0.5790544748306274
304.7389,200,157.946267,131,0.6201095581054688
307.51096,200,157.946267,132,0.6201095581054688
217.70395,200,159.998661,133,0.6473119854927063
305.91168,200,159.998661,134,0.6473119854927063
307.71033,200,161.996598,135,0.6545539498329163
215.46228,200,161.996598,136,0.6545539498329163
220.36499,200,164.042818,137,0.6411552429199219
397.28796,200,164.042818,138,0.6411552429199219
192.0679,200,166.389197,139,0.7233901023864746
124.30252,200,166.389197,140,0.7233901023864746
304.5779,200,168.722527,141,0.7370555996894836
309.10873,200,168.722527,142,0.7370555996894836
309.94077,200,170.854876,143,0.7689012289047241
301.2159,200,170.854876,144,0.7689012289047241
397.57477,200,173.011804,145,0.5981388092041016
309.41476,200,173.011804,146,0.5981388092041016
304.79022,200,175.238437,147,0.5941299200057983
398.05716,200,175.238437,148,0.5941299200057983
310.40176,200,177.478339,149,0.8630926609039307
302.25635,200,177.478339,150,0.8630926609039307
302.67694,200,179.821028,151,0.7421731352806091
397.4905,200,179.821028,152,0.7421731352806091
309.0304,200,181.905279,153,0.6290900111198425
305.0022,200,181.905279,154,0.6290900111198425
398.82315,200,184.025429,155,0.561124324798584
398.49463,200,184.025429,156,0.561124324798584
300.16852,200,186.336278,157,0.34881436824798584
301.0176,200,186.336278,158,0.34881436824798584
216.2448,200,188.674695,159,0.6185665130615234
299.3974,200,188.674695,160,0.6185665130615234
398.67657,200,190.71667,161,0.5451667308807373
303.11218,200,190.71667,162,0.5451667308807373
309.58356,200,192.8537,163,0.5444421172142029
135.23169,200,192.8537,164,0.5444421172142029
219.46822,200,195.269401,165,0.8155289888381958
307.2268,200,195.269401,166,0.8155289888381958
308.96323,200,197.616467,167,0.42143380641937256
304.97073,200,197.616467,168,0.42143380641937256
161.99498,200,199.907347,169,0.4940759539604187
398.85004,200,199.907347,170,0.4940759539604187
395.2859,200,201.930282,171,0.4742719531059265
307.91187,200,201.930282,172,0.4742719531059265
219.11081,200,204.133526,173,0.4842810332775116
398.8459,200,204.133526,174,0.4842810332775116
170.24954,200,206.463754,175,0.49927228689193726
309.90604,200,206.463754,176,0.49927228689193726
217.45383,200,208.750573,177,0.8785214424133301
399.0796,200,208.750573,178,0.8785214424133301
151.19623,200,211.130335,179,0.4729544520378113
302.6926,200,211.130335,180,0.4729544520378113
301.06375,200,213.09134,181,0.3573768436908722
307.64505,200,213.09134,182,0.3573768436908722
304.28635,200,215.279658,183,0.4975135922431946
397.23914,200,215.279658,184,0.4975135922431946
211.30852,200,217.475304,185,0.7384541034698486
219.38107,200,217.475304,186,0.7384541034698486
311.76486,200,219.795013,187,0.5586360692977905
305.5713,200,219.795013,188,0.5586360692977905
399.19568,200,221.950755,189,0.45146864652633667
223.67273,200,221.950755,190,0.45146864652633667
110.23489,200,224.116668,191,0.5952337980270386
300.1395,200,224.116668,192,0.5952337980270386
138.18446,200,226.342996,193,0.47977545857429504
305.68198,200,226.342996,194,0.47977545857429504
228.78426,200,228.33535,195,0.5792382955551147
207.32408,200,228.33535,196,0.5792382955551147
303.76978,200,230.631948,197,0.3280527591705322
145.94438,200,230.631948,198,0.3280527591705322
397.61,200,232.688673,199,0.672629714012146
300.75467,200,232.688673,200,0.672629714012146
309.90158,200,234.901408,201,0.3419036269187927
305.80533,200,234.901408,202,0.3419036269187927
310.67868,200,237.198368,203,0.27091190218925476
223.1905,200,237.198368,204,0.27091190218925476
222.20886,200,239.246664,205,0.5254029035568237
311.37775,200,239.246664,206,0.5254029035568237
300.89612,200,241.41863,207,0.4155668616294861
208.55504,200,241.41863,208,0.4155668616294861
304.00116,200,243.38302,209,0.2991868555545807
304.01947,200,243.38302,210,0.2991868555545807
396.27304,200,245.466483,211,0.44975632429122925
309.2228,200,245.466483,212,0.44975632429122925
299.97437,200,247.577972,213,0.4520551562309265
212.0186,200,247.577972,214,0.4520551562309265
227.61537,200,249.677868,215,0.48181647062301636
305.12195,200,249.677868,216,0.48181647062301636
298.27228,200,251.959619,217,0.3707859218120575
307.47095,200,251.959619,218,0.3707859218120575
220.30078,200,254.000447,219,0.5773316621780396
299.8599,200,254.000447,220,0.5773316621780396
305.38724,200,256.351557,221,0.5385103225708008
226.72238,200,256.351557,222,0.5385103225708008
308.29858,200,258.72655,223,0.3567482829093933
216.15338,200,258.72655,224,0.3567482829093933
306.06918,200,261.155765,225,0.4584188461303711
307.11996,200,261.155765,226,0.4584188461303711
297.08777,200,263.468237,227,0.6105530261993408
303.10254,200,263.468237,228,0.6105530261993408
224.10475,200,265.786845,229,0.4360535740852356
222.31339,200,265.786845,230,0.4360535740852356
212.92473,200,267.925262,231,0.46666762232780457
305.87747,200,267.925262,232,0.46666762232780457
309.31308,200,270.383846,233,0.7004034519195557
215.57823,200,270.384845,234,0.7004034519195557
298.37616,200,272.668198,235,0.35980620980262756
305.0472,200,272.668198,236,0.35980620980262756
218.4905,200,275.132569,237,0.3965532183647156
217.94612,200,275.132569,238,0.3965532183647156
306.31036,200,277.66267,239,0.4498358964920044
395.87064,200,277.66267,240,0.4498358964920044
214.83063,200,280.089376,241,0.31191086769104004
304.28937,200,280.089376,242,0.31191086769104004
396.32556,200,282.402297,243,0.3942481279373169
297.3683,200,282.402297,244,0.3942481279373169
206.81458,200,284.764281,245,0.31307074427604675
296.54105,200,284.764281,246,0.31307074427604675
223.23482,200,287.050368,247,0.2872602939605713
303.40363,200,287.050368,248,0.2872602939605713
297.60574,200,289.425131,249,0.2982451319694519
214.01564,200,289.425131,250,0.2982451319694519
306.17465,200,291.760399,251,0.7151838541030884
211.92381,200,291.760399,252,0.7151838541030884
305.13425,200,294.18245,253,0.44348782300949097
221.94577,200,294.18245,254,0.44348782300949097
303.48593,200,296.695818,255,0.22096261382102966
303.88275,200,296.695818,256,0.22096261382102966
305.49774,200,299.106988,257,0.3286792039871216
305.53964,200,299.106988,258,0.3286792039871216
297.6092,200,301.618135,259,0.3041004538536072
302.81107,200,301.618135,260,0.3041004538536072
307.25955,200,303.961018,261,0.407390296459198
396.1086,200,303.961018,262,0.407390296459198
213.83641,200,306.188243,263,0.18411855399608612
224.28764,200,306.188243,264,0.18411855399608612
223.97684,200,308.468658,265,0.2894206643104553
221.42287,200,308.469659,266,0.2894206643104553
303.24762,200,310.813034,267,0.5714352130889893
299.25992,200,310.813034,268,0.5714352130889893
302.1589,200,313.209305,269,0.4633200466632843
300.61002,200,313.209305,270,0.4633200466632843
301.3554,200,315.861343,271,0.28475221991539
306.69962,200,315.861343,272,0.28475221991539
222.33742,200,318.367557,273,0.4597012996673584
220.96109,200,318.367557,274,0.4597012996673584
304.02066,200,320.456372,275,0.37579312920570374
296.75833,200,320.456372,276,0.37579312920570374
221.16768,200,322.761008,277,0.7352809906005859
295.87555,200,322.761008,278,0.7352809906005859
305.73618,200,325.094398,279,0.23484709858894348
301.81537,200,325.094398,280,0.23484709858894348
303.76462,200,327.428248,281,0.4437662959098816
397.83173,200,327.428248,282,0.4437662959098816
222.33134,200,329.953565,283,0.20756058394908905
300.76642,200,329.953565,284,0.20756058394908905
299.97314,200,332.523845,285,0.3191031813621521
298.3163,200,332.524846,286,0.3191031813621521
396.5482,200,335.09941,287,0.1850346028804779
301.39453,200,335.09941,288,0.1850346028804779
302.49435,200,337.656254,289,0.5512453317642212
303.42856,200,337.656254,290,0.5512453317642212
301.78006,200,340.140419,291,0.30753523111343384
398.01053,200,340.141419,292,0.30753523111343384
302.66385,200,342.576926,293,0.4363114535808563
300.50702,200,342.578534,294,0.4363114535808563
300.57077,200,345.254675,295,0.4416921138763428
396.0948,200,345.254675,296,0.4416921138763428
219.65097,200,347.369918,297,0.34696274995803833
306.6051,200,347.370923,298,0.34696274995803833
213.67487,200,349.916747,299,0.3071376085281372
305.62903,200,349.916747,300,0.3071376085281372
303.62347,200,352.507813,301,0.469499409198761
300.43884,200,352.507813,302,0.469499409198761
306.72794,200,355.103543,303,0.41085731983184814
305.14267,200,355.103543,304,0.41085731983184814
309.13782,200,357.674505,305,0.5950508713722229
297.2432,200,357.674505,306,0.5950508713722229
219.56288,200,360.248296,307,0.41666197776794434
209.88509,200,360.248296,308,0.41666197776794434
299.12668,200,362.667231,309,0.38915079832077026
221.65479,200,362.667231,310,0.38915079832077026
217.92184,200,364.913148,311,0.2599746286869049
396.34152,200,364.913148,312,0.2599746286869049
303.8911,200,367.259606,313,0.4121149778366089
303.06058,200,367.259606,314,0.4121149778366089
398.1006,200,369.697509,315,0.3503930866718292
302.71893,200,369.697509,316,0.3503930866718292
306.5776,200,372.264031,317,0.2700529992580414
297.5871,200,372.264031,318,0.2700529992580414
309.48685,200,374.714872,319,0.3747134804725647
396.5627,200,374.714872,320,0.3747134804725647
304.4121,200,377.196513,321,0.20949897170066833
303.73813,200,377.196513,322,0.20949897170066833
396.94067,200,379.455964,323,0.2617432475090027
306.09512,200,379.455964,324,0.2617432475090027
303.51733,200,381.931253,325,0.2579152584075928
308.602,200,381.931253,326,0.2579152584075928
297.697,200,384.295749,327,0.36592230200767517
303.6577,200,384.295749,328,0.36592230200767517
299.54208,200,386.650476,329,0.29514336585998535
390.1288,200,386.650476,330,0.29514336585998535
300.62405,200,388.97762,331,0.13916918635368347
296.4251,200,388.97762,332,0.13916918635368347
210.63396,200,391.699547,333,0.32263094186782837
297.9251,200,391.699547,334,0.32263094186782837
297.68195,200,393.940322,335,0.49173086881637573
303.34125,200,393.941324,336,0.49173086881637573
218.05484,200,396.442492,337,0.3166155517101288
219.85521,200,396.442492,338,0.3166155517101288
390.4442,200,398.919391,339,0.3588320016860962
226.70088,200,398.919391,340,0.3588320016860962
303.3387,200,401.116349,341,0.2482748180627823
299.75592,200,401.116349,342,0.2482748180627823
398.44138,200,403.416518,343,0.33236628770828247
226.54655,200,403.416518,344,0.33236628770828247
298.0945,200,405.967557,345,0.310870885848999
200.61897,200,405.967557,346,0.310870885848999
220.58813,200,408.253551,347,0.31258997321128845
219.61038,200,408.253551,348,0.31258997321128845
311.16998,200,410.840652,349,0.40057265758514404
307.85117,200,410.841651,350,0.40057265758514404
387.50183,200,413.061324,351,0.18519066274166107
296.35034,200,413.061324,352,0.18519066274166107
308.37173,200,415.295714,353,0.28852981328964233
399.0938,200,415.295714,354,0.28852981328964233
299.6933,200,417.579288,355,0.3805946707725525
303.87952,200,417.580325,356,0.3805946707725525
293.92453,200,420.13068,357,0.4410504698753357
218.74078,200,420.13068,358,0.4410504698753357
388.1029,200,422.194346,359,0.28519266843795776
297.4733,200,422.194346,360,0.28519266843795776
297.4899,200,424.356547,361,0.19450631737709045
298.79605,200,424.356547,362,0.19450631737709045
387.281,200,426.750922,363,0.19121763110160828
289.63998,200,426.750922,364,0.19121763110160828
220.76686,200,428.975817,365,0.2493428885936737
399.0811,200,428.975817,366,0.2493428885936737
302.61606,200,431.295259,367,0.1554163694381714
387.46497,200,431.295259,368,0.1554163694381714
298.38998,200,433.708311,369,0.26695552468299866
300.0376,200,433.708311,370,0.26695552468299866
305.64185,200,436.138096,371,0.20153450965881348
225.11557,200,436.138096,372,0.20153450965881348
298.8801,200,438.307024,373,0.1431378275156021
206.0618,200,438.307024,374,0.1431378275156021
296.78915,200,440.452193,375,0.29363811016082764
302.46426,200,440.452193,376,0.29363811016082764
206.91655,200,442.760657,377,0.29041799902915955
224.02151,200,442.760657,378,0.29041799902915955
305.94916,200,445.238091,379,0.5588947534561157
224.54358,200,445.239614,380,0.5588947534561157
299.91788,200,447.885993,381,0.28904739022254944
388.93265,200,447.885993,382,0.28904739022254944
388.82297,200,450.502854,383,0.5498575568199158
306.28482,200,450.502854,384,0.5498575568199158
398.92197,200,452.759421,385,0.3154234290122986
389.1604,200,452.759421,386,0.3154234290122986
297.56042,200,455.006637,387,0.20839855074882507
294.17197,200,455.006637,388,0.20839855074882507
301.3577,200,457.430381,389,0.3180293142795563
301.9566,200,457.430381,390,0.3180293142795563
303.79248,200,459.814365,391,0.3396080732345581
301.5083,200,459.814365,392,0.3396080732345581
310.21637,200,462.312544,393,0.5998437404632568
396.20273,200,462.312544,394,0.5998437404632568
306.36517,200,464.520511,395,0.13693907856941223
298.32056,200,464.520511,396,0.13693907856941223
146.41391,200,466.842712,397,0.21398404240608215
298.569,200,466.842712,398,0.21398404240608215
295.5515,200,469.133554,399,0.361322283744812
212.56958,200,469.133554,400,0.361322283744812
298.33072,200,471.53108,401,0.3419937789440155
304.85306,200,471.53108,402,0.3419937789440155
299.6046,200,473.989563,403,0.2005579024553299
293.70285,200,473.989563,404,0.2005579024553299
298.91577,200,476.170264,405,0.4806453585624695
216.09195,200,476.170264,406,0.4806453585624695
212.52367,200,478.519437,407,0.31392258405685425
205.59232,200,478.519437,408,0.31392258405685425
289.74954,200,480.890735,409,0.2533121109008789
219.50787,200,480.890735,410,0.2533121109008789
293.5638,200,483.052556,411,0.3581121861934662
215.02077,200,483.052556,412,0.3581121861934662
389.35825,200,485.472026,413,0.2903676927089691
299.9348,200,485.472026,414,0.2903676927089691
224.48418,200,487.709569,415,0.4269212782382965
298.60266,200,487.709569,416,0.4269212782382965
304.18152,200,490.001457,417,0.19096499681472778
300.4088,200,490.001457,418,0.19096499681472778
219.75948,200,492.340395,419,0.19146452844142914
391.0345,200,492.340395,420,0.19146452844142914
303.9784,200,494.599345,421,0.14407476782798767
206.98053,200,494.599345,422,0.14407476782798767
304.42487,200,497.030442,423,0.3128570318222046
397.7057,200,497.030442,424,0.3128570318222046
392.31985,200,499.250768,425,0.38135021924972534
391.44617,200,499.250768,426,0.38135021924972534
222.96974,200,501.534086,427,0.23104499280452728
300.94757,200,501.534086,428,0.23104499280452728
393.74878,200,503.986423,429,0.30290454626083374
303.88257,200,503.986423,430,0.30290454626083374
308.8008,200,506.402991,431,0.21242089569568634
220.40845,200,506.402991,432,0.21242089569568634
393.34723,200,508.911807,433,0.185540571808815
297.60913,200,508.911807,434,0.185540571808815
301.91827,200,511.334405,435,0.20978707075119019
304.67218,200,511.334405,436,0.20978707075119019
174.88525,200,513.627892,437,0.37831687927246094
302.94913,200,513.627892,438,0.37831687927246094
388.95197,200,516.006201,439,0.30682244896888733
225.49959,200,516.006201,440,0.30682244896888733
200.92343,200,518.351341,441,0.1777610182762146
302.51382,200,518.351341,442,0.1777610182762146
202.38936,200,520.711828,443,0.2908990979194641
299.30457,200,520.711828,444,0.2908990979194641
290.2393,200,523.194868,445,0.3141212463378906
218.86377,200,523.194868,446,0.3141212463378906
210.93843,200,525.83576,447,0.22085046768188477
214.15665,200,525.83676,448,0.22085046768188477
210.01033,200,528.306363,449,0.15419736504554749
217.97516,200,528.306363,450,0.15419736504554749
296.332,200,530.802053,451,0.23745235800743103
298.2063,200,530.802053,452,0.23745235800743103
178.75652,200,533.090857,453,0.25203579664230347
298.05228,200,533.090857,454,0.25203579664230347
306.42944,200,535.42735,455,0.3468600809574127
305.53412,200,535.42735,456,0.3468600809574127
305.35443,200,537.631242,457,0.15433309972286224
218.40508,200,537.631242,458,0.15433309972286224
120.41837,200,539.943883,459,0.3699900209903717
294.747,200,539.943883,460,0.3699900209903717
299.58676,200,542.479216,461,0.16420873999595642
289.839,200,542.479216,462,0.16420873999595642
293.81436,200,544.981606,463,0.16378697752952576
302.55484,200,544.981606,464,0.16378697752952576
302.81412,200,547.35686,465,0.26397383213043213
294.75687,200,547.35686,466,0.26397383213043213
301.24667,200,549.739583,467,0.49467623233795166
293.9109,200,549.739583,468,0.49467623233795166
397.4543,200,552.020193,469,0.381250262260437
293.53638,200,552.020193,470,0.381250262260437
293.99933,200,554.285731,471,0.4184510111808777
391.67014,200,554.285731,472,0.4184510111808777
295.80057,200,556.611468,473,0.17782485485076904
303.04376,200,556.611468,474,0.17782485485076904
304.1108,200,558.888335,475,0.18647094070911407
307.70334,200,558.888335,476,0.18647094070911407
223.71088,200,561.495551,477,0.25997528433799744
299.16483,200,561.495551,478,0.25997528433799744
299.811,200,564.028487,479,0.178000807762146
299.16327,200,564.028487,480,0.178000807762146
302.7904,200,566.51431,481,0.3421373665332794
301.05408,200,566.51431,482,0.3421373665332794
304.15448,200,569.08026,483,0.3278104364871979
213.47043,200,569.08026,484,0.3278104364871979
299.89713,200,571.563076,485,0.1729879528284073
300.4471,200,571.563076,486,0.1729879528284073
395.43326,200,573.909594,487,0.32539182901382446
302.23166,200,573.909594,488,0.32539182901382446
294.9639,200,576.433576,489,0.26709607243537903
304.1221,200,576.433576,490,0.26709607243537903
304.09384,200,578.839336,491,0.7480565309524536
302.92014,200,578.839336,492,0.7480565309524536
301.20944,200,581.299541,493,0.291313499212265
212.23471,200,581.299541,494,0.291313499212265
396.86438,200,583.803957,495,0.16575250029563904
302.2329,200,583.803957,496,0.16575250029563904
207.5619,200,586.424271,497,0.2411830723285675
215.63538,200,586.424271,498,0.2411830723285675
219.81209,200,588.807873,499,0.2661858797073364
208.59317,200,588.807873,500,0.2661858797073364
301.91696,200,591.182117,501,0.16844186186790466
298.1591,200,591.182117,502,0.16844186186790466
212.00935,200,593.677294,503,0.18107758462429047
391.78223,200,593.677294,504,0.18107758462429047
212.69157,200,596.148472,505,0.19658222794532776
297.42273,200,596.149472,506,0.19658222794532776
305.75183,200,598.449502,507,0.2221325933933258
210.8179,200,598.449502,508,0.2221325933933258
218.87222,200,600.893295,509,0.14230701327323914
396.85928,200,600.893295,510,0.14230701327323914
302.00668,200,603.410741,511,0.17008042335510254
218.79651,200,603.410741,512,0.17008042335510254
292.41177,200,605.994506,513,0.34979069232940674
389.70352,200,605.994506,514,0.34979069232940674
300.64227,200,608.504346,515,0.2120034098625183
298.84683,200,608.504346,516,0.2120034098625183
